City,Suburb,"Sales
1Q 2016","Median
1Q 2016","Sales
1Q 2017","Median
1Q 2017","Median
Change"
SALISBURY,SALISBURY PARK,6,302500,9,285000,-0.0579
SALISBURY,SALISBURY PLAIN,3,290000,7,340000,0.1724
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,16,386000,20,416000,0.0777
SALISBURY,WALKLEY HEIGHTS,14,552500,9,537500,-0.0271
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,7,347500,10,400800,0.1534
TEA TREE GULLY,DERNANCOURT,12,468750,13,540000,0.152
TEA TREE GULLY,FAIRVIEW PARK,14,380500,15,346250,-0.09
TEA TREE GULLY,GILLES PLAINS,9,443000,13,380000,-0.1422
TEA TREE GULLY,GOLDEN GROVE,22,455750,32,485000,0.0642
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,45,443000,30,458000,0.0339
TEA TREE GULLY,GULFVIEW HEIGHTS,16,502750,10,408750,-0.187
TEA TREE GULLY,HIGHBURY,17,480000,15,457500,-0.0469
TEA TREE GULLY,HOLDEN HILL,12,365000,16,357500,-0.0205
TEA TREE GULLY,HOPE VALLEY,28,385000,28,382500,-0.0065
TEA TREE GULLY,MODBURY,25,370000,23,370000,0
TEA TREE GULLY,MODBURY HEIGHTS,32,385000,27,392500,0.0195
TEA TREE GULLY,MODBURY NORTH,28,360000,25,348000,-0.0333
TEA TREE GULLY,REDWOOD PARK,27,365000,20,395000,0.0822
TEA TREE GULLY,RIDGEHAVEN,16,335000,9,356500,0.0642
TEA TREE GULLY,SALISBURY EAST,25,310000,30,302000,-0.0258
