City,Suburb,"Sales
4Q 2018","Median
4Q 2018","Sales
4Q 2019","Median
4Q 2019","Median
Change"
CHARLES STURT,HENLEY BEACH SOUTH,9,1000000,9,836000,-0.164
CHARLES STURT,HINDMARSH,,,,,
CHARLES STURT,KIDMAN PARK,8,560000,8,590000,0.0536
CHARLES STURT,KILKENNY,2,527000,5,417000,-0.2087
CHARLES STURT,OVINGHAM,1,745000,1,678500,-0.0893
CHARLES STURT,PENNINGTON,9,440000,11,412500,-0.0625
CHARLES STURT,RENOWN PARK,4,460000,2,483500,0.0511
CHARLES STURT,RIDLEYTON,5,574000,3,445000,-0.2247
CHARLES STURT,ROSEWATER,12,380000,15,461000,0.2132
CHARLES STURT,ROYAL PARK,20,443000,9,438050,-0.0112
CHARLES STURT,SEATON,26,521000,27,550000,0.0557
CHARLES STURT,SEMAPHORE PARK,11,613523,13,531000,-0.1345
CHARLES STURT,ST CLAIR,7,616000,3,460000,-0.2532
CHARLES STURT,TENNYSON,1,900000,2,1340000,0.4889
CHARLES STURT,WELLAND,,,1,430000,
CHARLES STURT,WEST BEACH,12,751000,11,811000,0.0799
CHARLES STURT,WEST CROYDON,18,567500,14,611500,0.0775
CHARLES STURT,WEST HINDMARSH,4,497500,4,490500,-0.0141
CHARLES STURT,WEST LAKES,14,785000,25,841950,0.0725
CHARLES STURT,WEST LAKES SHORE,6,733750,2,709500,-0.033
CHARLES STURT,WOODVILLE,3,620000,2,964000,0.5548
CHARLES STURT,WOODVILLE NORTH,8,427500,6,433000,0.0129
CHARLES STURT,WOODVILLE PARK,5,667000,4,564500,-0.1537
CHARLES STURT,WOODVILLE SOUTH,16,508000,19,525000,0.0335
CHARLES STURT,WOODVILLE WEST,16,495000,17,542000,0.0949
GAWLER,BIBARINGA,,,,,
GAWLER,EVANSTON,9,306250,12,290000,-0.0531
GAWLER,EVANSTON GARDENS,6,371000,11,285000,-0.2318
GAWLER,EVANSTON PARK,16,335000,22,418000,0.2478
GAWLER,EVANSTON SOUTH,1,345000,1,375000,0.087
GAWLER,GAWLER,2,365000,6,382500,0.0479
GAWLER,GAWLER EAST,20,380000,26,378250,-0.0046
GAWLER,GAWLER SOUTH,15,349500,12,325000,-0.0701
GAWLER,GAWLER WEST,3,195000,4,235500,0.2077
GAWLER,HILLIER,,,,,
GAWLER,KUDLA,,,,,
GAWLER,REID,2,420000,,,
GAWLER,ULEYBURY,,,,,
GAWLER,WILLASTON,13,315000,18,320500,0.0175
HOLDFAST BAY,BRIGHTON,7,892500,10,700000,-0.2157
HOLDFAST BAY,GLENELG,3,800000,4,920000,0.15
HOLDFAST BAY,GLENELG EAST,11,815000,6,963000,0.1816
HOLDFAST BAY,GLENELG NORTH,17,675000,18,821250,0.2167
HOLDFAST BAY,GLENELG SOUTH,4,1100000,7,1031000,-0.0627
HOLDFAST BAY,HOVE,6,740500,9,850000,0.1479
HOLDFAST BAY,KINGSTON PARK,2,1085000,1,540000,-0.5023
HOLDFAST BAY,NORTH BRIGHTON,3,688000,8,805000,0.1701
HOLDFAST BAY,SEACLIFF,6,821500,5,746000,-0.0919
HOLDFAST BAY,SEACLIFF PARK,9,540000,12,546250,0.0116
HOLDFAST BAY,SOMERTON PARK,19,1060000,20,967500,-0.0873
HOLDFAST BAY,SOUTH BRIGHTON,11,500000,5,631500,0.263
MARION,ASCOT PARK,10,434250,11,452000,0.0409
MARION,BEDFORD PARK,2,542500,3,478500,-0.118
MARION,CLOVELLY PARK,14,482000,13,503000,0.0436
MARION,DARLINGTON,4,540000,4,483500,-0.1046
MARION,DOVER GARDENS,10,467000,13,512500,0.0974
MARION,EDWARDSTOWN,13,495000,17,521250,0.053
MARION,GLANDORE,8,703000,9,640700,-0.0886
MARION,GLENGOWRIE,16,680000,13,760000,0.1176
MARION,HALLETT COVE,45,480000,58,471500,-0.0177
MARION,LONSDALE,,,,,
MARION,MARINO,11,672500,8,825000,0.2268
MARION,MARION,17,563500,18,538500,-0.0444
MARION,MITCHELL PARK,15,465000,15,494000,0.0624
MARION,MORPHETTVILLE,12,530000,12,535000,0.0094
MARION,OAKLANDS PARK,11,500000,4,509000,0.018
MARION,O'HALLORAN HILL,14,417500,10,405750,-0.0281
MARION,PARK HOLME,6,519444,9,535000,0.0299
MARION,PLYMPTON PARK,12,559100,13,540000,-0.0342
MARION,SEACLIFF PARK,9,540000,12,546250,0.0116
MARION,SEACOMBE GARDENS,9,475000,15,455000,-0.0421
MARION,SEACOMBE HEIGHTS,14,547500,9,530000,-0.032
MARION,SEAVIEW DOWNS,15,495000,11,570000,0.1515
MARION,SHEIDOW PARK,19,461000,34,465000,0.0087
MARION,SOUTH PLYMPTON,12,550000,17,580000,0.0545
MARION,STURT,4,490250,2,425000,-0.1331
MARION,TONSLEY,3,505000,5,455000,-0.099
MARION,TROTT PARK,17,370000,5,400000,0.0811
MARION,WARRADALE,15,601500,30,615000,0.0224
MITCHAM,BEDFORD PARK,2,542500,3,478500,-0.118
MITCHAM,BELAIR,20,663500,12,775506,0.1688
MITCHAM,BELLEVUE HEIGHTS,7,610000,9,545000,-0.1066
MITCHAM,BLACKWOOD,17,530000,16,535000,0.0094
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,5,670000,7,835000,0.2463
MITCHAM,CLARENCE GARDENS,8,584500,7,535000,-0.0847
MITCHAM,COLONEL LIGHT GARDENS,8,820000,10,920000,0.122
MITCHAM,COROMANDEL VALLEY,20,562500,19,529000,-0.0596
MITCHAM,CRAFERS WEST,3,818000,8,957500,0.1705
MITCHAM,CRAIGBURN FARM,9,750000,14,707500,-0.0567
MITCHAM,CUMBERLAND PARK,8,639000,13,713000,0.1158
MITCHAM,DAW PARK,11,680500,10,700000,0.0287
MITCHAM,EDEN HILLS,8,696500,14,635150,-0.0881
MITCHAM,GLENALTA,7,537000,11,560000,0.0428
MITCHAM,HAWTHORN,5,875000,9,970000,0.1086
MITCHAM,HAWTHORNDENE,14,512500,17,550000,0.0732
MITCHAM,KINGSWOOD,6,989000,5,1250000,0.2639
MITCHAM,LEAWOOD GARDENS,,,1,1211000,
MITCHAM,LOWER MITCHAM,10,910500,15,670000,-0.2641
MITCHAM,LYNTON,1,640000,,,
MITCHAM,MELROSE PARK,10,594250,7,575000,-0.0324
MITCHAM,MITCHAM,10,885500,4,985000,0.1124
MITCHAM,NETHERBY,9,890000,3,1380000,0.5506
MITCHAM,PANORAMA,14,588500,9,586500,-0.0034
MITCHAM,PASADENA,8,585500,18,575500,-0.0171
MITCHAM,SPRINGFIELD,2,1145500,2,1775000,0.5495
MITCHAM,ST MARYS,14,476000,19,477000,0.0021
MITCHAM,TORRENS PARK,11,850000,12,798500,-0.0606
MITCHAM,UPPER STURT,5,540000,4,507500,-0.0602
MITCHAM,URRBRAE,6,882000,3,1060000,0.2018
MITCHAM,WESTBOURNE PARK,10,1070000,6,990000,-0.0748
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,,,1,980000,
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,707500,3,740000,0.0459
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,7,620000,11,635000,0.0242
NORWOOD PAYNEHAM & ST PETERS,FIRLE,3,720000,3,710000,-0.0139
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,7,643750,7,690000,0.0718
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,1,1230000,2,742500,-0.3963
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,2,1636000,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,3,1110000,3,1610000,0.4505
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,3,655000,4,710000,0.084
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,1,867000,2,782000,-0.098
NORWOOD PAYNEHAM & ST PETERS,MARDEN,4,1224500,5,810000,-0.3385
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,1160000,1,1310000,0.1293
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,5,815000,6,1100000,0.3497
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,13,896000,19,1165000,0.3002
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,7,700000,6,575000,-0.1786
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,3,924000,6,855000,-0.0747
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,3,787000,6,1200000,0.5248
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,,,7,655000,
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,15,1212500,12,1217500,0.0041
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,1,685000,2,808750,0.1807
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,3,952000,5,900000,-0.0546
ONKAPARINGA,ABERFOYLE PARK,42,421000,34,443000,0.0523
ONKAPARINGA,ALDINGA,2,532250,3,355000,-0.333
ONKAPARINGA,ALDINGA BEACH,54,345000,42,380000,0.1014
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,1,620000,1,860000,0.3871
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,18,260000,14,280000,0.0769
ONKAPARINGA,CHRISTIES BEACH,19,395000,30,380000,-0.038
ONKAPARINGA,CLARENDON,,,,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,20,562500,19,529000,-0.0596
ONKAPARINGA,CRAIGBURN FARM,9,750000,14,707500,-0.0567
ONKAPARINGA,DARLINGTON,4,540000,4,483500,-0.1046
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,37,554500,40,514000,-0.073
ONKAPARINGA,HACKHAM,28,289000,18,287000,-0.0069
ONKAPARINGA,HACKHAM WEST,11,255000,18,233750,-0.0833
ONKAPARINGA,HALLETT COVE,45,480000,58,471500,-0.0177
ONKAPARINGA,HAPPY VALLEY,37,396500,38,415000,0.0467
ONKAPARINGA,HUNTFIELD HEIGHTS,12,312000,15,308000,-0.0128
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,,,,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,3,380000,6,433750,0.1414
ONKAPARINGA,MCLAREN FLAT,3,435000,6,568750,0.3075
ONKAPARINGA,MCLAREN VALE,13,440000,9,428000,-0.0273
ONKAPARINGA,MOANA,14,450000,8,426000,-0.0533
ONKAPARINGA,MORPHETT VALE,97,324100,105,308500,-0.0481
ONKAPARINGA,NOARLUNGA CENTRE,,,2,260000,
ONKAPARINGA,NOARLUNGA DOWNS,14,347500,24,324750,-0.0655
ONKAPARINGA,O'HALLORAN HILL,14,417500,10,405750,-0.0281
ONKAPARINGA,OLD NOARLUNGA,7,414000,5,585000,0.413
ONKAPARINGA,OLD REYNELLA,15,376000,12,400000,0.0638
ONKAPARINGA,ONKAPARINGA HILLS,3,500000,7,465000,-0.07
ONKAPARINGA,O'SULLIVAN BEACH,12,326000,5,317025,-0.0275
ONKAPARINGA,PORT NOARLUNGA,12,432500,7,447500,0.0347
ONKAPARINGA,PORT NOARLUNGA SOUTH,12,432500,10,396250,-0.0838
ONKAPARINGA,PORT WILLUNGA,13,341750,11,390000,0.1412
ONKAPARINGA,REYNELLA,34,338500,21,340000,0.0044
ONKAPARINGA,REYNELLA EAST,6,345000,3,404000,0.171
ONKAPARINGA,SEAFORD,24,386000,18,375000,-0.0285
ONKAPARINGA,SEAFORD HEIGHTS,4,393000,7,452500,0.1514
ONKAPARINGA,SEAFORD MEADOWS,23,392000,22,417000,0.0638
ONKAPARINGA,SEAFORD RISE,24,405000,26,395000,-0.0247
ONKAPARINGA,SELLICKS BEACH,29,381500,16,317500,-0.1678
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,4,945000,7,706000,-0.2529
ONKAPARINGA,WHITES VALLEY,1,400000,,,
ONKAPARINGA,WILLUNGA,6,461500,14,500000,0.0834
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,29,387062,26,420000,0.0851
PLAYFORD,ANDREWS FARM,43,275000,35,310000,0.1273
PLAYFORD,ANGLE VALE,9,530000,8,497500,-0.0613
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,38,351750,43,342000,-0.0277
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,40,326250,51,315000,-0.0345
PLAYFORD,DAVOREN PARK,18,190000,11,183000,-0.0368
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,4,247000,1,211000,-0.1457
PLAYFORD,ELIZABETH DOWNS,25,182500,11,203250,0.1137
PLAYFORD,ELIZABETH EAST,10,225000,13,230000,0.0222
PLAYFORD,ELIZABETH GROVE,5,240000,6,247750,0.0323
PLAYFORD,ELIZABETH NORTH,12,193000,10,206500,0.0699
PLAYFORD,ELIZABETH PARK,19,224500,19,215000,-0.0423
PLAYFORD,ELIZABETH SOUTH,4,175500,4,185000,0.0541
PLAYFORD,ELIZABETH VALE,11,247500,11,255000,0.0303
PLAYFORD,EVANSTON PARK,16,335000,22,418000,0.2478
PLAYFORD,EYRE,1,335000,5,310000,-0.0746
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,21,370000,15,363000,-0.0189
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,18,255000,11,230000,-0.098
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,44,282500,33,280000,-0.0088
PLAYFORD,ONE TREE HILL,2,812500,,,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,12,224000,5,260000,0.1607
PLAYFORD,SMITHFIELD PLAINS,9,190000,7,202500,0.0658
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,1,680000,6,517500,-0.239
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,7,550000,11,410000,-0.2545
PORT ADELAIDE ENFIELD,ANGLE PARK,2,427500,4,392250,-0.0825
PORT ADELAIDE ENFIELD,BIRKENHEAD,10,410000,7,484500,0.1817
PORT ADELAIDE ENFIELD,BLAIR ATHOL,14,419000,24,505000,0.2053
PORT ADELAIDE ENFIELD,BROADVIEW,13,632500,14,520000,-0.1779
PORT ADELAIDE ENFIELD,CLEARVIEW,12,455000,15,425000,-0.0659
PORT ADELAIDE ENFIELD,CROYDON PARK,16,475000,21,492500,0.0368
PORT ADELAIDE ENFIELD,DERNANCOURT,18,520000,11,480000,-0.0769
PORT ADELAIDE ENFIELD,DEVON PARK,5,479000,1,477000,-0.0042
PORT ADELAIDE ENFIELD,DRY CREEK,2,352500,,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,2,381500,1,320000,-0.1612
PORT ADELAIDE ENFIELD,ENFIELD,18,438600,24,445000,0.0146
PORT ADELAIDE ENFIELD,ETHELTON,3,480500,7,445000,-0.0739
PORT ADELAIDE ENFIELD,EXETER,3,537000,1,575000,0.0708
PORT ADELAIDE ENFIELD,FERRYDEN PARK,5,487500,8,430000,-0.1179
PORT ADELAIDE ENFIELD,GEPPS CROSS,1,366000,3,350000,-0.0437
PORT ADELAIDE ENFIELD,GILLES PLAINS,12,440000,20,438500,-0.0034
PORT ADELAIDE ENFIELD,GILLMAN,,,1,350000,
PORT ADELAIDE ENFIELD,GLANVILLE,5,417000,2,407000,-0.024
PORT ADELAIDE ENFIELD,GREENACRES,17,481000,15,482000,0.0021
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,5,545000,6,540500,-0.0083
PORT ADELAIDE ENFIELD,HILLCREST,7,450000,9,515750,0.1461
PORT ADELAIDE ENFIELD,HOLDEN HILL,15,439000,11,457500,0.0421
PORT ADELAIDE ENFIELD,KILBURN,11,520000,14,455000,-0.125
PORT ADELAIDE ENFIELD,KLEMZIG,22,567500,21,573000,0.0097
PORT ADELAIDE ENFIELD,LARGS BAY,14,737500,24,555000,-0.2475
PORT ADELAIDE ENFIELD,LARGS NORTH,11,400000,17,450000,0.125
PORT ADELAIDE ENFIELD,LIGHTSVIEW,23,505000,26,452000,-0.105
PORT ADELAIDE ENFIELD,MANNINGHAM,2,580000,4,647500,0.1164
PORT ADELAIDE ENFIELD,MANSFIELD PARK,11,410500,7,440000,0.0719
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,21,481000,16,492100,0.0231
PORT ADELAIDE ENFIELD,NORTHFIELD,13,442500,12,455000,0.0282
PORT ADELAIDE ENFIELD,NORTHGATE,13,540000,11,582000,0.0778
PORT ADELAIDE ENFIELD,OAKDEN,13,453250,12,432500,-0.0458
PORT ADELAIDE ENFIELD,OSBORNE,7,395000,9,397300,0.0058
PORT ADELAIDE ENFIELD,OTTOWAY,5,397000,6,347500,-0.1247
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,1,745000,1,678500,-0.0893
PORT ADELAIDE ENFIELD,PETERHEAD,8,371438,6,412500,0.1106
PORT ADELAIDE ENFIELD,PORT ADELAIDE,3,630000,4,472250,-0.2504
PORT ADELAIDE ENFIELD,PROSPECT,43,743500,38,760000,0.0222
PORT ADELAIDE ENFIELD,QUEENSTOWN,6,375500,6,405500,0.0799
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,12,380000,15,461000,0.2132
PORT ADELAIDE ENFIELD,SEFTON PARK,3,595000,4,655500,0.1017
PORT ADELAIDE ENFIELD,SEMAPHORE,14,627500,8,612500,-0.0239
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,5,632000,4,922500,0.4597
PORT ADELAIDE ENFIELD,TAPEROO,7,415000,9,395000,-0.0482
PORT ADELAIDE ENFIELD,VALLEY VIEW,25,445500,24,442250,-0.0073
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,8,504000,6,561250,0.1136
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,18,465500,18,475000,0.0204
PORT ADELAIDE ENFIELD,WINGFIELD,3,305000,,,
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,5,440000,1,435000,-0.0114
PROSPECT,BROADVIEW,13,632500,14,520000,-0.1779
PROSPECT,COLLINSWOOD,6,860000,2,955000,0.1105
PROSPECT,FITZROY,1,1120000,,,
PROSPECT,MEDINDIE GARDENS,,,,,
PROSPECT,NAILSWORTH,5,800000,9,768500,-0.0394
PROSPECT,OVINGHAM,1,745000,1,678500,-0.0893
PROSPECT,PROSPECT,43,743500,38,760000,0.0222
PROSPECT,SEFTON PARK,3,595000,4,655500,0.1017
PROSPECT,THORNGATE,,,1,1260000,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,13,285000,13,265000,-0.0702
SALISBURY,BURTON,22,359000,18,336250,-0.0634
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,3,331000,2,325000,-0.0181
SALISBURY,DRY CREEK,2,352500,,,
SALISBURY,EDINBURGH,,,,,
SALISBURY,ELIZABETH VALE,11,247500,11,255000,0.0303
SALISBURY,GLOBE DERBY PARK,,,,,
SALISBURY,GREEN FIELDS,1,200000,,,
SALISBURY,GULFVIEW HEIGHTS,12,418000,12,573250,0.3714
SALISBURY,INGLE FARM,42,336250,45,350000,0.0409
SALISBURY,MAWSON LAKES,42,482500,46,435000,-0.0984
SALISBURY,MODBURY HEIGHTS,28,393000,25,425250,0.0821
SALISBURY,PARA HILLS,36,334000,31,333000,-0.003
SALISBURY,PARA HILLS WEST,10,346400,9,345000,-0.004
SALISBURY,PARA VISTA,4,425000,7,387500,-0.0882
SALISBURY,PARAFIELD GARDENS,62,345000,46,330500,-0.042
SALISBURY,PARALOWIE,42,309250,50,326500,0.0558
SALISBURY,POORAKA,19,384500,24,385500,0.0026
SALISBURY,SALISBURY,35,306000,24,339000,0.1078
SALISBURY,SALISBURY DOWNS,20,345000,26,310000,-0.1014
SALISBURY,SALISBURY EAST,31,320000,23,315000,-0.0156
SALISBURY,SALISBURY HEIGHTS,15,384000,21,395000,0.0286
SALISBURY,SALISBURY NORTH,29,279900,26,255000,-0.089
SALISBURY,SALISBURY PARK,3,320000,3,314000,-0.0188
SALISBURY,SALISBURY PLAIN,2,257000,6,361000,0.4047
SALISBURY,SALISBURY SOUTH,,,,,
SALISBURY,ST KILDA,,,,,
SALISBURY,VALLEY VIEW,25,445500,24,442250,-0.0073
SALISBURY,WALKLEY HEIGHTS,8,504000,6,561250,0.1136
SALISBURY,WATERLOO CORNER,,,,,
TEA TREE GULLY,BANKSIA PARK,14,397500,13,473250,0.1906
TEA TREE GULLY,DERNANCOURT,18,520000,11,480000,-0.0769
TEA TREE GULLY,FAIRVIEW PARK,13,429000,20,422000,-0.0163
TEA TREE GULLY,GILLES PLAINS,12,440000,20,438500,-0.0034
TEA TREE GULLY,GOLDEN GROVE,31,515000,53,482000,-0.0641
TEA TREE GULLY,GOULD CREEK,,,,,
TEA TREE GULLY,GREENWITH,32,512500,26,544500,0.0624
TEA TREE GULLY,GULFVIEW HEIGHTS,12,418000,12,573250,0.3714
TEA TREE GULLY,HIGHBURY,29,600500,26,540000,-0.1007
TEA TREE GULLY,HOLDEN HILL,15,439000,11,457500,0.0421
TEA TREE GULLY,HOPE VALLEY,19,409000,24,410000,0.0024
