City,Suburb,"Sales
2Q 2019","Median
2Q 2019","Sales
2Q 2020","Median
2Q 2020","Median
Change"
HOLDFAST BAY,SOUTH BRIGHTON,8,"915,000",7,"645,000",-29.51%
MARION,ASCOT PARK,7,"510,000",10,"548,000",7.45%
MARION,BEDFORD PARK,5,"430,000",3,"447,000",3.95%
MARION,CLOVELLY PARK,6,"401,500",7,"515,000",28.27%
MARION,DARLINGTON,7,"459,500",2,"900,000",95.87%
MARION,DOVER GARDENS,18,"515,000",14,"480,000",-6.80%
MARION,EDWARDSTOWN,8,"455,000",10,"503,000",10.55%
MARION,GLANDORE,7,"675,000",2,"732,500",8.52%
MARION,GLENGOWRIE,24,"674,000",12,"720,000",6.82%
MARION,HALLETT COVE,47,"426,500",38,"487,750",14.36%
MARION,LONSDALE,,,,,
MARION,MARINO,10,"735,000",5,"692,500",-5.78%
MARION,MARION,14,"462,500",9,"557,500",20.54%
MARION,MITCHELL PARK,10,"459,000",16,"472,389",2.92%
MARION,MORPHETTVILLE,14,"565,000",10,"575,000",1.77%
MARION,OAKLANDS PARK,13,"520,000",7,"511,000",-1.73%
MARION,O'HALLORAN HILL,8,"450,000",10,"397,500",-11.67%
MARION,PARK HOLME,16,"532,500",10,"495,000",-7.04%
MARION,PLYMPTON PARK,5,"540,000",8,"584,000",8.15%
MARION,SEACLIFF PARK,14,"555,000",8,"771,622",39.03%
MARION,SEACOMBE GARDENS,12,"443,000",10,"462,500",4.40%
MARION,SEACOMBE HEIGHTS,5,"510,000",5,"490,000",-3.92%
MARION,SEAVIEW DOWNS,7,"480,000",8,"460,250",-4.11%
MARION,SHEIDOW PARK,24,"410,000",18,"418,500",2.07%
MARION,SOUTH PLYMPTON,15,"579,250",15,"546,500",-5.65%
MARION,STURT,10,"475,500",4,"450,000",-5.36%
MARION,TONSLEY,3,"475,000",,,
MARION,TROTT PARK,14,"430,000",5,"513,000",19.30%
MARION,WARRADALE,18,"597,500",23,"632,500",5.86%
MITCHAM,BEDFORD PARK,5,"430,000",3,"447,000",3.95%
MITCHAM,BELAIR,17,"541,250",12,"672,500",24.25%
MITCHAM,BELLEVUE HEIGHTS,9,"536,000",8,"635,750",18.61%
MITCHAM,BLACKWOOD,17,"583,500",10,"750,000",28.53%
MITCHAM,BROWN HILL CREEK,,,,,
MITCHAM,CLAPHAM,6,"717,500",4,"616,000",-14.15%
MITCHAM,CLARENCE GARDENS,9,"727,500",1,"655,000",-9.97%
MITCHAM,COLONEL LIGHT GARDENS,13,"812,500",8,"900,000",10.77%
MITCHAM,COROMANDEL VALLEY,17,"565,000",13,"505,000",-10.62%
MITCHAM,CRAFERS WEST,5,"600,000",4,"602,500",0.42%
MITCHAM,CRAIGBURN FARM,9,"685,000",13,"710,000",3.65%
MITCHAM,CUMBERLAND PARK,13,"825,000",6,"740,000",-10.30%
MITCHAM,DAW PARK,10,"585,000",8,"680,000",16.24%
MITCHAM,EDEN HILLS,9,"640,000",5,"543,000",-15.16%
MITCHAM,GLENALTA,10,"508,750",8,"510,000",0.25%
MITCHAM,HAWTHORN,6,"917,500",4,"1,215,000",32.43%
MITCHAM,HAWTHORNDENE,9,"561,500",14,"503,750",-10.28%
MITCHAM,KINGSWOOD,7,"830,750",6,"885,000",6.53%
MITCHAM,LEAWOOD GARDENS,,,,,
MITCHAM,LOWER MITCHAM,9,"854,339",5,"775,250",-9.26%
MITCHAM,LYNTON,2,"1,165,000",1,"578,500",-50.34%
MITCHAM,MELROSE PARK,7,"652,000",9,"513,750",-21.20%
MITCHAM,MITCHAM,5,"835,078",6,"974,250",16.67%
MITCHAM,NETHERBY,5,"1,217,000",7,"1,295,000",6.41%
MITCHAM,PANORAMA,3,"590,000",6,"601,000",1.86%
MITCHAM,PASADENA,4,"689,500",7,"565,050",-18.05%
MITCHAM,SPRINGFIELD,4,"1,950,000",2,"1,525,000",-21.79%
MITCHAM,ST MARYS,12,"489,500",4,"409,000",-16.45%
MITCHAM,TORRENS PARK,7,"1,370,000",14,"758,000",-44.67%
MITCHAM,UPPER STURT,,,2,"670,000",
MITCHAM,URRBRAE,2,"875,000",2,"1,152,500",31.71%
MITCHAM,WESTBOURNE PARK,9,"890,000",2,"1,040,000",16.85%
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,3,"3,900,000",3,"1,487,500",-61.86%
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,3,"844,000",3,"725,000",-14.10%
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,6,"525,000",11,"576,000",9.71%
NORWOOD PAYNEHAM & ST PETERS,FIRLE,4,"645,000",1,"595,000",-7.75%
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,5,"676,500",4,"680,000",0.52%
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,1,"831,000",
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,,,
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,5,"910,000",7,"1,170,000",28.57%
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,1,"730,000",3,"640,000",-12.33%
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,,,,,
NORWOOD PAYNEHAM & ST PETERS,MARDEN,6,"610,000",4,"885,000",45.08%
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2,"860,000",1,"940,000",9.30%
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,3,"677,000",5,"920,000",35.89%
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,11,"845,000",9,"1,496,700",77.12%
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,2,"787,500",4,"649,000",-17.59%
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,5,"690,000",2,"827,500",19.93%
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,2,"940,000",1,"1,440,000",53.19%
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,4,"810,000",3,"641,000",-20.86%
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,3,"1,005,000",8,"2,010,000",100.00%
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,1,"988,500",2,"1,180,000",19.37%
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,8,"797,500",4,"880,000",10.34%
ONKAPARINGA,ABERFOYLE PARK,28,"431,000",42,"435,000",0.93%
ONKAPARINGA,ALDINGA,,,1,"405,000",
ONKAPARINGA,ALDINGA BEACH,53,"390,000",39,"382,250",-1.99%
ONKAPARINGA,BLEWITT SPRINGS,,,,,
ONKAPARINGA,CHANDLERS HILL,2,"605,000",2,"680,000",12.40%
ONKAPARINGA,CHERRY GARDENS,,,,,
ONKAPARINGA,CHRISTIE DOWNS,22,"270,500",17,"287,500",6.28%
ONKAPARINGA,CHRISTIES BEACH,25,"380,000",18,"337,000",-11.32%
ONKAPARINGA,CLARENDON,2,"600,500",,,
ONKAPARINGA,COROMANDEL EAST,,,,,
ONKAPARINGA,COROMANDEL VALLEY,17,"565,000",13,"505,000",-10.62%
ONKAPARINGA,CRAIGBURN FARM,9,"685,000",13,"710,000",3.65%
ONKAPARINGA,DARLINGTON,7,"459,500",2,"900,000",95.87%
ONKAPARINGA,DORSET VALE,,,,,
ONKAPARINGA,FLAGSTAFF HILL,33,"536,000",37,"520,000",-2.99%
ONKAPARINGA,HACKHAM,19,"285,000",15,"302,000",5.96%
ONKAPARINGA,HACKHAM WEST,10,"265,000",12,"250,500",-5.47%
ONKAPARINGA,HALLETT COVE,47,"426,500",38,"487,750",14.36%
ONKAPARINGA,HAPPY VALLEY,42,"393,200",39,"379,000",-3.61%
ONKAPARINGA,HUNTFIELD HEIGHTS,18,"304,000",13,"345,000",13.49%
ONKAPARINGA,IRONBANK,,,,,
ONKAPARINGA,KANGARILLA,1,"355,000",,,
ONKAPARINGA,LONSDALE,,,,,
ONKAPARINGA,MASLIN BEACH,6,"360,000",6,"390,000",8.33%
ONKAPARINGA,MCLAREN FLAT,3,"657,500",3,"390,000",-40.68%
ONKAPARINGA,MCLAREN VALE,11,"415,000",15,"530,000",27.71%
ONKAPARINGA,MOANA,11,"513,000",8,"472,000",-7.99%
ONKAPARINGA,MORPHETT VALE,88,"310,000",65,"322,000",3.87%
ONKAPARINGA,NOARLUNGA CENTRE,,,1,"320,000",
ONKAPARINGA,NOARLUNGA DOWNS,9,"280,000",15,"330,000",17.86%
ONKAPARINGA,O'HALLORAN HILL,8,"450,000",10,"397,500",-11.67%
ONKAPARINGA,OLD NOARLUNGA,8,"330,000",5,"385,000",16.67%
ONKAPARINGA,OLD REYNELLA,13,"335,750",5,"370,000",10.20%
ONKAPARINGA,ONKAPARINGA HILLS,4,"485,000",12,"452,500",-6.70%
ONKAPARINGA,O'SULLIVAN BEACH,4,"271,000",11,"274,550",1.31%
ONKAPARINGA,PORT NOARLUNGA,5,"592,500",14,"417,000",-29.62%
ONKAPARINGA,PORT NOARLUNGA SOUTH,8,"345,000",10,"430,000",24.64%
ONKAPARINGA,PORT WILLUNGA,9,"540,000",8,"417,500",-22.69%
ONKAPARINGA,REYNELLA,18,"341,000",20,"345,000",1.17%
ONKAPARINGA,REYNELLA EAST,6,"347,500",4,"360,000",3.60%
ONKAPARINGA,SEAFORD,13,"340,000",13,"338,000",-0.59%
ONKAPARINGA,SEAFORD HEIGHTS,5,"493,000",2,"485,000",-1.62%
ONKAPARINGA,SEAFORD MEADOWS,21,"396,100",13,"402,250",1.55%
ONKAPARINGA,SEAFORD RISE,19,"392,250",21,"391,125",-0.29%
ONKAPARINGA,SELLICKS BEACH,18,"352,000",19,"390,000",10.80%
ONKAPARINGA,SELLICKS HILL,,,,,
ONKAPARINGA,TATACHILLA,,,,,
ONKAPARINGA,THE RANGE,,,,,
ONKAPARINGA,VALE PARK,12,"697,000",9,"800,000",14.78%
ONKAPARINGA,WHITES VALLEY,,,,,
ONKAPARINGA,WILLUNGA,6,"462,500",9,"630,000",36.22%
ONKAPARINGA,WILLUNGA SOUTH,,,,,
ONKAPARINGA,WOODCROFT,44,"430,000",28,"390,500",-9.19%
PLAYFORD,ANDREWS FARM,32,"264,250",49,"267,500",1.23%
PLAYFORD,ANGLE VALE,8,"607,500",9,"430,000",-29.22%
PLAYFORD,BIBARINGA,,,,,
PLAYFORD,BLAKEVIEW,34,"329,000",39,"355,000",7.90%
PLAYFORD,BUCKLAND PARK,,,,,
PLAYFORD,CRAIGMORE,28,"317,500",32,"292,500",-7.87%
PLAYFORD,DAVOREN PARK,18,"195,000",21,"189,500",-2.82%
PLAYFORD,EDINBURGH,,,,,
PLAYFORD,EDINBURGH NORTH,,,,,
PLAYFORD,ELIZABETH,,,5,"261,500",
PLAYFORD,ELIZABETH DOWNS,11,"194,000",24,"197,750",1.93%
PLAYFORD,ELIZABETH EAST,23,"218,750",9,"225,000",2.86%
PLAYFORD,ELIZABETH GROVE,11,"239,000",8,"250,750",4.92%
PLAYFORD,ELIZABETH NORTH,13,"180,000",5,"175,000",-2.78%
PLAYFORD,ELIZABETH PARK,16,"209,000",18,"212,500",1.67%
PLAYFORD,ELIZABETH SOUTH,5,"172,500",8,"185,000",7.25%
PLAYFORD,ELIZABETH VALE,14,"245,000",10,"238,000",-2.86%
PLAYFORD,EVANSTON PARK,10,"365,000",11,"341,500",-6.44%
PLAYFORD,EYRE,3,"315,500",3,"282,149",-10.57%
PLAYFORD,GOULD CREEK,,,,,
PLAYFORD,HILLBANK,16,"380,000",21,"374,250",-1.51%
PLAYFORD,HILLIER,,,,,
PLAYFORD,HUMBUG SCRUB,,,,,
PLAYFORD,MACDONALD PARK,,,,,
PLAYFORD,MUNNO PARA,11,"265,000",11,"249,000",-6.04%
PLAYFORD,MUNNO PARA DOWNS,,,,,
PLAYFORD,MUNNO PARA WEST,39,"280,000",30,"271,000",-3.21%
PLAYFORD,ONE TREE HILL,2,"425,000",,,
PLAYFORD,PENFIELD,,,,,
PLAYFORD,PENFIELD GARDENS,,,,,
PLAYFORD,SAMPSON FLAT,,,,,
PLAYFORD,SMITHFIELD,11,"220,000",11,"220,000",0.00%
PLAYFORD,SMITHFIELD PLAINS,10,"187,000",7,"210,000",12.30%
PLAYFORD,ST KILDA,,,,,
PLAYFORD,ULEYBURY,,,,,
PLAYFORD,VIRGINIA,6,"535,000",3,"495,000",-7.48%
PLAYFORD,WATERLOO CORNER,,,,,
PLAYFORD,YATTALUNGA,,,,,
PORT ADELAIDE ENFIELD,ALBERTON,4,"570,000",10,"674,500",18.33%
PORT ADELAIDE ENFIELD,ANGLE PARK,3,"430,000",3,"485,000",12.79%
PORT ADELAIDE ENFIELD,BIRKENHEAD,8,"386,250",4,"450,000",16.50%
PORT ADELAIDE ENFIELD,BLAIR ATHOL,16,"477,500",15,"479,000",0.31%
PORT ADELAIDE ENFIELD,BROADVIEW,14,"617,500",10,"590,250",-4.41%
PORT ADELAIDE ENFIELD,CLEARVIEW,23,"484,000",8,"427,500",-11.67%
PORT ADELAIDE ENFIELD,CROYDON PARK,16,"440,000",6,"454,000",3.18%
PORT ADELAIDE ENFIELD,DERNANCOURT,22,"458,668",7,"520,000",13.37%
PORT ADELAIDE ENFIELD,DEVON PARK,2,"485,000",4,"568,000",17.11%
PORT ADELAIDE ENFIELD,DRY CREEK,2,"484,000",,,
PORT ADELAIDE ENFIELD,DUDLEY PARK,2,"346,500",4,"437,500",26.26%
PORT ADELAIDE ENFIELD,ENFIELD,16,"442,000",27,"437,500",-1.02%
PORT ADELAIDE ENFIELD,ETHELTON,6,"435,000",1,"492,000",13.10%
PORT ADELAIDE ENFIELD,EXETER,2,"430,000",2,"588,750",36.92%
PORT ADELAIDE ENFIELD,FERRYDEN PARK,13,"485,000",7,"440,000",-9.28%
PORT ADELAIDE ENFIELD,GEPPS CROSS,,,,,
PORT ADELAIDE ENFIELD,GILLES PLAINS,12,"397,500",10,"421,000",5.91%
PORT ADELAIDE ENFIELD,GILLMAN,1,"365,000",,,
PORT ADELAIDE ENFIELD,GLANVILLE,5,"491,000",2,"395,000",-19.55%
PORT ADELAIDE ENFIELD,GREENACRES,13,"475,000",10,"481,250",1.32%
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,12,"522,000",3,"410,000",-21.46%
PORT ADELAIDE ENFIELD,HILLCREST,12,"440,000",15,"460,000",4.55%
PORT ADELAIDE ENFIELD,HOLDEN HILL,20,"405,000",14,"425,000",4.94%
PORT ADELAIDE ENFIELD,KILBURN,11,"470,000",4,"400,000",-14.89%
PORT ADELAIDE ENFIELD,KLEMZIG,20,"532,500",17,"575,000",7.98%
PORT ADELAIDE ENFIELD,LARGS BAY,4,"560,000",12,"632,500",12.95%
PORT ADELAIDE ENFIELD,LARGS NORTH,17,"475,000",18,"531,250",11.84%
PORT ADELAIDE ENFIELD,LIGHTSVIEW,21,"448,750",21,"455,000",1.39%
PORT ADELAIDE ENFIELD,MANNINGHAM,3,"650,000",5,"535,000",-17.69%
PORT ADELAIDE ENFIELD,MANSFIELD PARK,5,"420,000",7,"440,250",4.82%
PORT ADELAIDE ENFIELD,NEW PORT,,,,,
PORT ADELAIDE ENFIELD,NORTH HAVEN,18,"457,500",13,"465,000",1.64%
PORT ADELAIDE ENFIELD,NORTHFIELD,18,"451,500",19,"460,000",1.88%
PORT ADELAIDE ENFIELD,NORTHGATE,12,"635,000",9,"621,250",-2.17%
PORT ADELAIDE ENFIELD,OAKDEN,5,"470,000",6,"526,000",11.91%
PORT ADELAIDE ENFIELD,OSBORNE,9,"455,000",6,"443,500",-2.53%
PORT ADELAIDE ENFIELD,OTTOWAY,4,"366,000",10,"376,500",2.87%
PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,,
PORT ADELAIDE ENFIELD,OVINGHAM,2,"527,500",1,"702,000",33.08%
PORT ADELAIDE ENFIELD,PETERHEAD,8,"397,500",2,"450,000",13.21%
PORT ADELAIDE ENFIELD,PORT ADELAIDE,,,,,
PORT ADELAIDE ENFIELD,PROSPECT,39,"750,000",33,"710,000",-5.33%
PORT ADELAIDE ENFIELD,QUEENSTOWN,6,"416,500",4,"480,000",15.25%
PORT ADELAIDE ENFIELD,REGENCY PARK,,,,,
PORT ADELAIDE ENFIELD,ROSEWATER,11,"423,000",8,"481,750",13.89%
PORT ADELAIDE ENFIELD,SEFTON PARK,7,"603,500",7,"625,000",3.56%
PORT ADELAIDE ENFIELD,SEMAPHORE,6,"745,000",5,"780,000",4.70%
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,1,"500,000",2,"830,000",66.00%
PORT ADELAIDE ENFIELD,TAPEROO,12,"377,500",11,"391,000",3.58%
PORT ADELAIDE ENFIELD,VALLEY VIEW,35,"408,250",18,"415,250",1.71%
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,7,"647,500",8,"605,000",-6.56%
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,19,"455,000",16,"470,000",3.30%
PORT ADELAIDE ENFIELD,WINGFIELD,,,2,"280,000",
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,6,"459,500",4,"445,387",-3.07%
PROSPECT,BROADVIEW,14,"617,500",10,"590,250",-4.41%
PROSPECT,COLLINSWOOD,2,"1,035,500",3,"815,000",-21.29%
PROSPECT,FITZROY,1,"760,000",2,"1,280,000",68.42%
PROSPECT,MEDINDIE GARDENS,1,"945,000",3,"980,000",3.70%
PROSPECT,NAILSWORTH,6,"705,000",7,"770,000",9.22%
PROSPECT,OVINGHAM,2,"527,500",1,"702,000",33.08%
PROSPECT,PROSPECT,39,"750,000",33,"710,000",-5.33%
PROSPECT,SEFTON PARK,7,"603,500",7,"625,000",3.56%
PROSPECT,THORNGATE,1,"3,600,000",,,
SALISBURY,BOLIVAR,,,,,
SALISBURY,BRAHMA LODGE,12,"285,000",11,"278,750",-2.19%
SALISBURY,BURTON,22,"380,000",18,"320,000",-15.79%
SALISBURY,CAVAN,,,,,
SALISBURY,DIREK,7,"325,000",3,"305,000",-6.15%
SALISBURY,DRY CREEK,2,"484,000",,,
SALISBURY,EDINBURGH,,,,,
